,Test Name,Test Start Time,Num of replans,Robot ID,Successful Misions,Mission1 Duration,Mission2 Duration,Mission3 Duration,Mission1 Start Time,Mission1 End Time,Mission2 Start Time,Mission2 End Time,Mission3 Start Time,Mission3 End Time
86,BRSU_Floor0,30-06-2019 01:11:56,3.0,1,3,27.957,14.919,23.83,30-06-2019 01:12:06,30-06-2019 01:12:34,30-06-2019 01:12:34,30-06-2019 01:12:48,30-06-2019 01:12:48,30-06-2019 01:13:12
87,BRSU_Floor0,30-06-2019 01:11:56,3.0,2,3,36.849,19.843,19.532,30-06-2019 01:12:07,30-06-2019 01:12:43,30-06-2019 01:12:43,30-06-2019 01:13:03,30-06-2019 01:13:03,30-06-2019 01:13:23
88,BRSU_Floor0,30-06-2019 01:11:56,3.0,3,3,19.521,30.649,20.471,30-06-2019 01:12:06,30-06-2019 01:12:26,30-06-2019 01:12:26,30-06-2019 01:12:56,30-06-2019 01:12:56,30-06-2019 01:13:17
89,BRSU_Floor0,30-06-2019 01:11:56,3.0,4,3,39.907,19.488,15.571,30-06-2019 01:12:06,30-06-2019 01:12:46,30-06-2019 01:12:46,30-06-2019 01:13:05,30-06-2019 01:13:05,30-06-2019 01:13:21
90,BRSU_Floor0,30-06-2019 01:11:56,3.0,5,3,41.577,9.311,22.331,30-06-2019 01:12:06,30-06-2019 01:12:47,30-06-2019 01:12:47,30-06-2019 01:12:57,30-06-2019 01:12:57,30-06-2019 01:13:19
91,BRSU_Floor0,30-06-2019 01:14:07,0.0,1,3,39.211,12.692,15.122,30-06-2019 01:14:17,30-06-2019 01:14:57,30-06-2019 01:14:57,30-06-2019 01:15:09,30-06-2019 01:15:09,30-06-2019 01:15:24
92,BRSU_Floor0,30-06-2019 01:14:07,0.0,2,3,32.485,20.968,15.317,30-06-2019 01:14:18,30-06-2019 01:14:51,30-06-2019 01:14:51,30-06-2019 01:15:12,30-06-2019 01:15:12,30-06-2019 01:15:27
93,BRSU_Floor0,30-06-2019 01:14:07,0.0,3,3,22.182,14.732,17.658,30-06-2019 01:14:18,30-06-2019 01:14:40,30-06-2019 01:14:40,30-06-2019 01:14:55,30-06-2019 01:14:55,30-06-2019 01:15:13
94,BRSU_Floor0,30-06-2019 01:14:07,0.0,4,3,37.033,14.648,12.464,30-06-2019 01:14:18,30-06-2019 01:14:55,30-06-2019 01:14:55,30-06-2019 01:15:09,30-06-2019 01:15:09,30-06-2019 01:15:22
95,BRSU_Floor0,30-06-2019 01:14:07,0.0,5,3,37.421,8.443,15.162,30-06-2019 01:14:18,30-06-2019 01:14:55,30-06-2019 01:14:55,30-06-2019 01:15:03,30-06-2019 01:15:03,30-06-2019 01:15:19
96,BRSU_Floor0,30-06-2019 01:16:18,1.0,1,3,31.151,10.241,14.788,30-06-2019 01:16:26,30-06-2019 01:16:58,30-06-2019 01:16:58,30-06-2019 01:17:08,30-06-2019 01:17:08,30-06-2019 01:17:23
97,BRSU_Floor0,30-06-2019 01:16:18,1.0,2,3,44.786,13.269,21.372,30-06-2019 01:16:27,30-06-2019 01:17:12,30-06-2019 01:17:12,30-06-2019 01:17:25,30-06-2019 01:17:25,30-06-2019 01:17:47
98,BRSU_Floor0,30-06-2019 01:16:18,1.0,3,3,43.851,18.604,18.579,30-06-2019 01:16:27,30-06-2019 01:17:11,30-06-2019 01:17:11,30-06-2019 01:17:30,30-06-2019 01:17:30,30-06-2019 01:17:48
99,BRSU_Floor0,30-06-2019 01:16:18,1.0,4,3,42.946,18.015,15.105,30-06-2019 01:16:27,30-06-2019 01:17:10,30-06-2019 01:17:10,30-06-2019 01:17:28,30-06-2019 01:17:28,30-06-2019 01:17:43
100,BRSU_Floor0,30-06-2019 01:16:18,1.0,5,3,23.843,9.217,16.674,30-06-2019 01:16:27,30-06-2019 01:16:51,30-06-2019 01:16:51,30-06-2019 01:17:00,30-06-2019 01:17:00,30-06-2019 01:17:16
101,BRSU_Floor0,30-06-2019 01:18:29,0.0,1,3,22.543,27.147,20.645,30-06-2019 01:18:38,30-06-2019 01:19:01,30-06-2019 01:19:01,30-06-2019 01:19:28,30-06-2019 01:19:28,30-06-2019 01:19:49
102,BRSU_Floor0,30-06-2019 01:18:29,0.0,2,3,25.506,17.922,22.245,30-06-2019 01:18:39,30-06-2019 01:19:05,30-06-2019 01:19:05,30-06-2019 01:19:22,30-06-2019 01:19:22,30-06-2019 01:19:45
