,Test Name,Test Start Time,Num of replans,Robot ID,Successful Misions,Mission1 Duration,Mission2 Duration,Mission3 Duration,Mission1 Start Time,Mission1 End Time,Mission2 Start Time,Mission2 End Time,Mission3 Start Time,Mission3 End Time
45,BRSU_Floor0,02-07-2019 05:17:34,1.0,3,3,42.127,13.479,13.862,02-07-2019 05:18:58,02-07-2019 05:19:40,02-07-2019 05:19:40,02-07-2019 05:19:53,02-07-2019 05:19:53,02-07-2019 05:20:07
46,BRSU_Floor0,02-07-2019 05:17:34,1.0,4,3,33.375,16.155,11.18,02-07-2019 05:18:57,02-07-2019 05:19:31,02-07-2019 05:19:31,02-07-2019 05:19:47,02-07-2019 05:19:47,02-07-2019 05:19:58
47,BRSU_Floor0,02-07-2019 05:17:34,1.0,5,3,36.499,20.041,14.421,02-07-2019 05:18:57,02-07-2019 05:19:34,02-07-2019 05:19:34,02-07-2019 05:19:54,02-07-2019 05:19:54,02-07-2019 05:20:08
48,BRSU_Floor0,02-07-2019 05:17:34,1.0,6,3,23.746,10.199,12.365,02-07-2019 05:18:57,02-07-2019 05:19:21,02-07-2019 05:19:21,02-07-2019 05:19:31,02-07-2019 05:19:31,02-07-2019 05:19:43
49,BRSU_Floor0,02-07-2019 05:17:34,1.0,7,3,39.039,19.843,16.783,02-07-2019 05:18:57,02-07-2019 05:19:36,02-07-2019 05:19:36,02-07-2019 05:19:56,02-07-2019 05:19:56,02-07-2019 05:20:13
50,BRSU_Floor0,02-07-2019 05:21:15,1.0,1,3,35.919,21.586,18.976,02-07-2019 05:22:36,02-07-2019 05:23:12,02-07-2019 05:23:12,02-07-2019 05:23:34,02-07-2019 05:23:34,02-07-2019 05:23:53
51,BRSU_Floor0,02-07-2019 05:21:15,1.0,2,3,35.798,13.286,13.955,02-07-2019 05:22:38,02-07-2019 05:23:13,02-07-2019 05:23:13,02-07-2019 05:23:27,02-07-2019 05:23:27,02-07-2019 05:23:41
52,BRSU_Floor0,02-07-2019 05:21:15,1.0,3,3,38.358,13.085,13.399,02-07-2019 05:22:37,02-07-2019 05:23:16,02-07-2019 05:23:16,02-07-2019 05:23:29,02-07-2019 05:23:29,02-07-2019 05:23:42
53,BRSU_Floor0,02-07-2019 05:21:15,1.0,4,3,35.561,25.16,12.354,02-07-2019 05:22:37,02-07-2019 05:23:13,02-07-2019 05:23:13,02-07-2019 05:23:38,02-07-2019 05:23:38,02-07-2019 05:23:50
54,BRSU_Floor0,02-07-2019 05:21:15,1.0,5,3,27.531,14.739,12.273,02-07-2019 05:22:37,02-07-2019 05:23:05,02-07-2019 05:23:05,02-07-2019 05:23:19,02-07-2019 05:23:19,02-07-2019 05:23:32
55,BRSU_Floor0,02-07-2019 05:21:15,1.0,6,3,23.513,10.285,12.035,02-07-2019 05:22:37,02-07-2019 05:23:00,02-07-2019 05:23:00,02-07-2019 05:23:11,02-07-2019 05:23:11,02-07-2019 05:23:23
56,BRSU_Floor0,02-07-2019 05:21:15,1.0,7,3,46.865,13.408,12.065,02-07-2019 05:22:37,02-07-2019 05:23:24,02-07-2019 05:23:24,02-07-2019 05:23:37,02-07-2019 05:23:37,02-07-2019 05:23:49
